"","document_id","decision_year","decision_date","docket_number","decision_shorttext","pressrelease_publication","pressrelease_date","pressrelease_number","dissenting_opinion","oral_hearing","statusquo_change","lower_court_overruling","abstract_review","concrete_review","constitutional_complaint","dispute_federalorgans","dispute_federation_land","second_senate","judgment","decision_length","prior_attention"
"905","20140610_2bve000413.txt",2014,"2014-06-10 02:00:00","2 BvE 4/13","Organklage der NPD gegen den Bundespraesidenten zurueckgewiesenSiehe auchPressemitteilung Nr. 51/2014 vom 10. Juni 2014
",1,"10. Juni 2014","51/2014 ",0,1,0,0,0,0,0,1,0,1,1,5181,0
"906","20140624_1bvr292613.txt",2014,"2014-06-24 02:00:00","1 BvR 2926/13","Grosseltern muessen bei der Auswahl eines Vormunds in Betracht gezogen werdenSiehe auchPressemitteilung Nr. 67/2014 vom 25. Juli 2014
",1,"25. Juli 2014","67/2014 ",0,0,0,0,0,0,1,0,0,0,0,5155,0
"907","20140624_1bvr321707.txt",2014,"2014-06-24 02:00:00","1 BvR 3217/07","Verfassungsbeschwerde gegen die organisatorische Ausgestaltung der Medizinischen Hochschule Hannover im Wesentlichen erfolgreichSiehe auchPressemitteilung Nr. 66/2014 vom 24. Juli 2014
",1,"24. Juli 2014","66/2014 ",0,0,1,0,0,0,1,0,0,0,0,14934,0
"908","20140625_1bvr066810.txt",2014,"2014-06-25 02:00:00","1 BvR 668/10","Wiederkehrende Strassenbaubeitraege verfassungsgemaess - Art 3 Abs 1 GG (abgabenrechtliche Belastungsgleichheit) gebietet verfassungskonforme Auslegung des § 10a KAG RP 
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,10007,0
"909","20140715_2bve000214.txt",2014,"2014-07-15 02:00:00","2 BvE 2/14","Ergaenzende Informationen zum Verfahren „aeusserungsbefugnisse von Regierungsmitgliedern“Siehe auchPressemitteilung Nr. 62/2014 vom 17. Juli 2014
",1,"17. Juli 2014","62/2014 ",0,0,0,0,0,0,0,1,0,1,0,1652,0
"910","20140723_1bvl001012.txt",2014,"2014-07-23 02:00:00","1 BvL 10/12","Sozialrechtliche Regelbedarfsleistungen derzeit noch verfassungsgemaessSiehe auchPressemitteilung Nr. 76/2014 vom 9. September 2014
",1,"9. September 2014","76/2014 ",0,0,0,0,0,1,0,0,0,0,0,24577,1
"911","20140916_2bve001312.txt",2014,"2014-09-16 02:00:00","2 BvE 13/12","A-limine-Abweisung eines Antrags im Organstreitverfahren: Mangelnde Antragsbefugnis einer Partei bzgl. der Zustimmung des Bundestages zu Finanzhilfen fuer Spanien sowie bzgl. der Unterlassung einer Volksabstimmung
",0,NA,NA,0,0,0,0,0,0,0,1,0,1,0,1792,0
"912","20141007_2bvr164111.txt",2014,"2014-10-07 02:00:00","2 BvR 1641/11","Verfassungsbeschwerden in Sachen Optionskommunen nur zu geringem Teil erfolgreichSiehe auchPressemitteilung Nr. 87/2014 vom 7. Oktober 2014
",1,"7. Oktober 2014","87/2014 ",0,1,1,0,0,0,1,0,0,1,1,29507,0
"913","20141021_2bve000511.txt",2014,"2014-10-21 02:00:00","2 BvE 5/11","Informationsrecht der Bundestagsabgeordneten ueber Ruestungsexporte nach der Genehmigungsentscheidung im BundessicherheitsratSiehe auchPressemitteilung Nr. 91/2014 vom 21. Oktober 2014
",1,"21. Oktober 2014","91/2014 ",0,1,0,0,0,0,0,1,0,1,1,29974,1
"914","20141022_2bvr066112.txt",2014,"2014-10-22 02:00:00","2 BvR 661/12","Vertraglich vereinbarte Loyalitaetsobliegenheiten in kirchlichen Arbeitsverhaeltnissen unterliegen weiterhin nur eingeschraenkter ueberpruefung durch die staatlichen GerichteSiehe auchPressemitteilung Nr. 103/2014 vom 20. November 2014
",1,"20. November 2014","103/2014",0,0,1,0,0,0,1,0,0,1,0,25620,1
"915","20141104_2bvr223813.txt",2014,"2014-11-04 01:00:00","2 BvR 2238/13","Sofortige Beschwerde gegen einen Kostenfestsetzungsbeschluss und Hilfsantrag auf Neufestsetzung des Gegenstandswerts der anwaltlichen Taetigkeit erfolglos
",0,NA,NA,0,0,0,0,0,0,1,0,0,1,0,1770,0
"916","20141105_1bvf000311.txt",2014,"2014-11-05 01:00:00","1 BvF 3/11","Normenkontrollantrag gegen Luftverkehrsteuergesetz erfolglos
",0,NA,NA,0,1,0,0,1,0,0,0,0,0,1,9368,0
"917","20141119_2bvl000213.txt",2014,"2014-11-19 01:00:00","2 BvL 2/13","Selbstverwaltungsgarantie erfordert Mitentscheidungsrecht der kreisangehoerigen Gemeinden bei der Standortplanung fuer Grund- und Hauptschulen
",0,NA,NA,0,0,0,1,0,1,0,0,0,1,0,12051,0
"918","20141202_1bvr310609.txt",2014,"2014-12-02 01:00:00","1 BvR 3106/09","Gegen die uebermittlung von Daten aus Gerichtsakten an eine nicht verfahrensbeteiligte Behoerde ist effektiver Rechtsschutz erforderlichSiehe auchPressemitteilung Nr. 2/2015 vom 14. Januar 2015
",1,"4. Januar 2015","2/2015",0,0,0,0,0,0,1,0,0,0,0,3841,0
"919","20141204_2bve000314.txt",2014,"2014-12-04 01:00:00","2 BvE 3/14","Antrag im Organstreitverfahren zur Zeugenvernehmung von Edward Snowden in Berlin ist unzulaessigSiehe auchPressemitteilung Nr. 114/2014 vom 12. Dezember 2014
",1,"12. Dezember 2014","114/2014",0,0,0,0,0,0,0,1,0,1,0,6740,0
"920","20141216_1bvr214211.txt",2014,"2014-12-16 01:00:00","1 BvR 2142/11","Unterlassen einer Richtervorlage aufgrund unvertretbarer verfassungskonformer Gesetzesauslegung verletzt die Garantie des gesetzlichen RichtersSiehe auchPressemitteilung Nr. 5/2015 vom 27. Januar 2015
",1,"7. Januar 2015","5/2015",0,0,0,0,0,0,1,0,0,0,0,13184,0
"921","20141216_2bve000212.txt",2014,"2014-12-16 01:00:00","2 BvE 2/12","Organstreitverfahren im Zusammenhang mit der Wahl von Joachim Gauck zum Bundespraesidenten am 18. Maerz 2012 erfolglos
",0,"8. Januar 2015","1/2015",0,0,0,0,0,0,0,1,0,1,0,3985,0
"922","20141216_2bve000214.txt",2014,"2014-12-16 01:00:00","2 BvE 2/14","Antrag der NPD gegen die Bundesfamilienministerin erfolglosSiehe auchPressemitteilung Nr. 115/2014 vom 16. Dezember 2014
",1,"16. Dezember 2014","115/2014",0,1,0,0,0,0,0,1,0,1,1,8178,0
"923","20141217_1bvl002112.txt",2014,"2014-12-17 01:00:00","1 BvL 21/12","Privilegierung des Betriebsvermoegens bei der Erbschaftsteuer ist in ihrer derzeitigen Ausgestaltung nicht in jeder Hinsicht mit der Verfassung vereinbarSiehe auchPressemitteilung Nr. 116/2014 vom 17. Dezember 2014
",1,"17. Dezember 2014","116/2014",1,1,0,1,0,1,0,0,0,0,1,40216,0
"924","20150113_2bve000113.txt",2015,"2015-01-13 01:00:00","2 BvE 1/13","Unzulaessigkeit einer objektiven Beanstandungsklage im Organstreit
",0,NA,NA,0,0,0,0,0,0,0,1,0,1,0,2143,1
"925","20150114_1bvr093112.txt",2015,"2015-01-14 01:00:00","1 BvR 931/12","Regelung im thueringischen Ladenoeffnungsgesetz zur Freistellung der Beschaeftigten in Verkaufsstellen an zwei Samstagen im Monat ist verfassungsgemaessSiehe auchPressemitteilung Nr. 13/2015 vom 11. Maerz 2015
",1,"11. Maerz 2015","13/2015 ",1,0,0,0,0,0,1,0,0,0,0,12446,1
"926","20150127_1bvr047110.txt",2015,"2015-01-27 01:00:00","1 BvR 471/10","Ein pauschales Kopftuchverbot fuer Lehrkraefte in oeffentlichen Schulen ist mit der Verfassung nicht vereinbarSiehe auchPressemitteilung Nr. 14/2015 vom 13. Maerz 2015
",1,"13. Maerz 2015","14/2015 ",1,0,1,0,0,0,1,0,0,0,0,27511,0
"927","20150224_1bvr047214.txt",2015,"2015-02-24 01:00:00","1 BvR 472/14","Auskunftsanspruch des Scheinvaters gegen die Mutter ueber geschlechtliche Beziehungen setzt eine eigene gesetzliche Grundlage vorausSiehe auchPressemitteilung Nr. 16/2015 vom 18. Maerz 2015
",1,"18. Maerz 2015","16/2015 ",0,0,0,0,0,0,1,0,0,0,0,6662,0
"928","20150319_2bvb000113.txt",2015,"2015-03-19 01:00:00","2 BvB 1/13","Hinweisbeschluss im NPD-Verbotsverfahren
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,963,1
"929","20150324_1bvr288011.txt",2015,"2015-03-24 01:00:00","1 BvR 2880/11","Unterschiedliche grunderwerbsteuerliche Behandlung von amtlicher und freiwilliger Baulandumlegung ist verfassungsgemaessSiehe auchPressemitteilung Nr. 26/2015 vom 30. April 2015
",1,"30. April 2015","26/2015 ",0,0,0,0,0,0,1,0,0,0,0,6566,0
"930","20150421_2bvr132212.txt",2015,"2015-04-21 02:00:00","2 BvR 1322/12","Altershoechstgrenzen fuer die Einstellung in den oeffentlichen Dienst in Nordrhein-Westfalen verfassungswidrigSiehe auchPressemitteilung Nr. 34/2015 vom 28. Mai 2015
",1,"28. Mai 2015","34/2015 ",0,0,1,0,0,0,1,0,0,1,0,16476,0
"931","20150505_2bvl001709.txt",2015,"2015-05-05 02:00:00","2 BvL 17/09","R 1-Besoldung der Jahre 2008 bis 2010 in Sachsen-Anhalt verfassungswidrigSiehe auchPressemitteilung Nr. 27/2015 vom 5. Mai 2015
",1,"5. Mai 2015","27/2015 ",0,1,0,1,0,1,0,0,0,1,1,31249,0
"932","20150512_1bvr150113.txt",2015,"2015-05-12 02:00:00","1 BvR 1501/13","Verfassungsbeschwerden gegen die Errichtung der BTU Cottbus-Senftenberg teilweise erfolgreichSiehe auchPressemitteilung Nr. 39/2015 vom 10. Juni 2015
",1,"10. Juni 2015","39/2015 ",0,0,1,0,0,0,1,0,0,0,0,15541,0
"933","20150519_2bve000111.txt",2015,"2015-05-19 02:00:00","2 BvE 1/11","
",0,NA,NA,0,1,0,0,0,0,0,1,0,1,1,15348,0
"934","20150602_2bve000512.txt",2015,"2015-06-02 02:00:00","2 BvE 5/12","Einstellung zweier Organstreitverfahren nach Verzicht des Antragstellers auf sein Bundestagsmandat und Antragsruecknahme
",0,NA,NA,0,0,0,0,0,0,0,1,0,1,0,2115,0
"935","20150602_2bve000711.txt",2015,"2015-06-02 02:00:00","2 BvE 7/11","Parlamentarisches Informationsrecht ueber Unterstuetzungseinsaetze der Bundespolizei erstreckt sich nur auf den Verantwortungsbereich des BundesSiehe auchPressemitteilung Nr. 37/2015 vom 2. Juni 2015
",1,"2. Juni 2015","37/2015 ",0,1,0,0,0,0,0,1,0,1,1,14933,0
"936","20150616_2bvr271810.txt",2015,"2015-06-16 02:00:00","2 BvR 2718/10","Eilkompetenz der Ermittlungsbehoerden fuer eine Durchsuchungsanordnung endet mit der Befassung des zustaendigen RichtersSiehe auchPressemitteilung Nr. 54/2015 vom 15. Juli 2015
",1,"15. Juli 2015","54/2015 ",0,0,0,0,0,0,1,0,0,1,0,14053,0
"937","20150623_1bvl001311.txt",2015,"2015-06-23 02:00:00","1 BvL 13/11","Ersatzbemessungsgrundlage im Grunderwerbsteuerrecht verfassungswidrigSiehe auchPressemitteilung Nr. 55/2015 vom 17. Juli 2015
",1,"17. Juli 2015","55/2015 ",0,0,0,1,0,1,0,0,0,0,0,12465,1
"938","20150630_2bvr128211.txt",2015,"2015-06-30 02:00:00","2 BvR 1282/11","Verleihung des Koerperschaftsstatus an Religionsgemeinschaften durch Landesgesetz verstoesst gegen den Grundsatz der GewaltenteilungSiehe auchPressemitteilung Nr. 59/2015 vom 11. August 2015
",1,"11. August 2015","59/2015 ",1,0,1,0,0,0,1,0,0,1,0,19782,0
"939","20150715_2bve000412.txt",2015,"2015-07-15 02:00:00","2 BvE 4/12","Unzulaessige Organklage gegen die Mittelzuweisung an Fraktionen, politische Stiftungen und fuer Abgeordnetenmitarbeiter im Haushalt 2012
",0,NA,NA,0,0,0,0,0,0,0,1,0,1,0,13746,1
"940","20150715_2bvr229213.txt",2015,"2015-07-15 02:00:00","2 BvR 2292/13","Verfassungsbeschwerde gegen „Dritten Weg“ im kirchlichen Arbeitsrecht unzulaessigSiehe auchPressemitteilung Nr. 64/2015 vom 2. September 2015
",1,"2. September 2015","64/2015 ",0,0,0,0,0,0,1,0,0,1,0,7844,1
"941","20150721_1bvf000213.txt",2015,"2015-07-21 02:00:00","1 BvF 2/13","Keine Gesetzgebungskompetenz des Bundes fuer das Betreuungsgeld Siehe auchPressemitteilung Nr. 57/2015 vom 21. Juli 2015
",1,"21. Juli 2015","57/2015 ",0,1,1,0,1,0,0,0,0,0,1,11733,0
"942","20150820_vz001114.txt",2015,"2015-08-20 02:00:00","1 BvR 2781/13","Entschaedigung wegen unangemessener Verzoegerung eines Verfassungsbeschwerdeverfahrens im Rahmen der ZustaendigkeitsklaerungSiehe auchPressemitteilung Nr. 66/2015 vom 4. September 2015
",1,"4. September 2015","66/2015 ",0,0,0,0,0,0,1,0,0,0,0,7472,0
"943","20150826_2bvf000115.txt",2015,"2015-08-26 02:00:00","2 BvF 1/15","Einstweilige Anordnung gegen die Loeschung von Daten aus dem Zensus 2011Siehe auchPressemitteilung Nr. 63/2015 vom 1. September 2015
",1,"1. September 2015","63/2015 ",0,0,1,0,1,0,0,0,0,1,0,5898,0
"944","20150918_1bvr079614.txt",2015,"2015-09-18 02:00:00","1 BvR 796/14","Ablehnung der Auslagenerstattung aus Billigkeitserwaegungen
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,300,1
"945","20150922_2bve000111.txt",2015,"2015-09-22 02:00:00","2 BvE 1/11","Grundsatz der Spiegelbildlichkeit von Parlament und Ausschuessen gilt nicht fuer Arbeitsgruppen des VermittlungsausschussesSiehe auchPressemitteilung Nr. 70/2015 vom 22. September 2015
",1,"22. September 2015","70/2015 ",0,1,0,0,0,0,0,1,0,1,1,15348,0
"946","20150923_2bve000611.txt",2015,"2015-09-23 02:00:00","2 BvE 6/11","Zur Reichweite des Parlamentsvorbehalts fuer Streitkraefteeinsaetze bei Gefahr im VerzugSiehe auchPressemitteilung Nr. 71/2015 vom 23. September 2015
",1,"23. September 2015","71/2015 ",0,1,0,0,0,0,0,1,0,1,1,16393,0
"947","20150928_2bvc000914.txt",2015,"2015-09-28 02:00:00","2 BvC 9/14","Verwerfung (A-limine-Abweisung) einer Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,132,0
"948","20150928_2bvc004514.txt",2015,"2015-09-28 02:00:00","2 BvC 45/14","Verwerfung (A-limine-Abweisung) einer Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,131,0
"949","20150930_2bvc001914.txt",2015,"2015-09-30 02:00:00","2 BvC 19/14","Verwerfung (A-limine-Abweisung) einer Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,131,0
"950","20151006_1bvr157115.txt",2015,"2015-10-06 02:00:00","1 BvR 1571/15","Antraege auf einstweilige Anordnung gegen das Tarifeinheitsgesetz erfolglosSiehe auchPressemitteilung Nr. 73/2015 vom 9. Oktober 2015
",1,"9. Oktober 2015","73/2015 ",0,0,0,0,0,0,1,0,0,0,0,4943,0
"951","20151103_2bvr273514.txt",2015,"2015-11-03 01:00:00","2 BvR 2735/14","Verlaengerung der einstweiligen Aussetzung der Auslieferung an die Behoerden der Italienischen Republik
",0,NA,NA,0,0,0,0,0,0,1,0,0,1,0,239,1
"952","20151107_2bvq003915.txt",2015,"2015-11-07 01:00:00","2 BvQ 39/15","Einstweilige Anordnung auf Entfernung einer Pressemitteilung aus dem Internetauftritt des BundesbildungsministeriumsSiehe auchPressemitteilung Nr. 80/2015 vom 7. November 2015
",1,"7. November 2015","80/2015 ",0,0,0,0,0,0,0,0,0,1,0,1464,1
"953","20151110_1bvr205612.txt",2015,"2015-11-10 01:00:00","1 BvR 2056/12","Unzulaessige Verfassungsbeschwerde gegen Versagung von Therapiekosten und Regelungsbefugnisse des Gemeinsamen BundesausschussesSiehe auchPressemitteilung Nr. 86/2015 vom 20. November 2015
",1,"20. November 2015","86/2015 ",0,0,0,0,0,0,1,0,0,0,0,3492,1
"954","20151117_2bvl001909.txt",2015,"2015-11-17 01:00:00","2 BvL 19/09","Bezuege saechsischer Beamter der Besoldungsgruppe A 10 im Jahr 2011 verfassungswidrigSiehe auchPressemitteilung Nr. 95/2015 vom 18. Dezember 2015
",1,"18. Dezember 2015","95/2015 ",0,0,0,1,0,1,0,0,0,1,0,29891,0
"955","20151202_2bvb000113.txt",2015,"2015-12-02 01:00:00","2 BvB 1/13","NPD-Verbotsverfahren: Verhandlungstermine am 1., 2. und 3. Maerz 2016 jeweils um 10.00 UhrSiehe auchPressemitteilung Nr. 90/2015 vom 7. Dezember 2015
",1,"7. Dezember 2015","90/2015 ",0,0,0,0,0,0,0,0,0,1,0,304,0
"956","20151208_vz000115.txt",2015,"2015-12-08 01:00:00","1 BvR 99/11","Erfolgslose Verzoegerungsbeschwerde wegen der Dauer eines VerfassungsbeschwerdeverfahrensSiehe auchPressemitteilung Nr. 96/2015 vom 22. Dezember 2015
",1,"22. Dezember 2015","96/2015 ",0,0,0,0,0,0,1,0,0,0,0,5470,0
"957","20151215_2bvl000112.txt",2015,"2015-12-15 01:00:00","2 BvL 1/12","ueberschreibung eines Doppelbesteuerungsabkommens durch innerstaatliches Gesetz („Treaty Override“) ist verfassungsrechtlich zulaessigSiehe auchPressemitteilung Nr. 9/2016 vom 12. Februar 2016
",1,"2. Februar 2016","9/2016",1,0,0,0,0,1,0,0,0,1,0,22293,0
"958","20151215_2bvr273514.txt",2015,"2015-12-15 01:00:00","2 BvR 2735/14","Gewaehrleistung einzelfallbezogenen Grundrechtsschutzes im Rahmen der IdentitaetskontrolleSiehe auchPressemitteilung Nr. 4/2016 vom 26. Januar 2016
",1,"6. Januar 2016","4/2016",0,0,0,0,0,0,1,0,0,1,0,22964,0
"959","20151216_2bvr195813.txt",2015,"2015-12-16 01:00:00","2 BvR 1958/13","Ein Dienstposten kann mehreren Besoldungsgruppen zugeordnet werden, wenn hierfuer ein sachlicher Grund bestehtSiehe auchPressemitteilung Nr. 5/2016 vom 28. Januar 2016
",1,"8. Januar 2016","5/2016",0,0,0,0,0,0,1,0,0,1,0,8685,0
"960","20160112_1bvl000613.txt",2016,"2016-01-12 01:00:00","1 BvL 6/13","Verbot der Partnerschaftsgesellschaft von Rechtsanwaelten mit aerzten und Apothekern ist verfassungswidrigSiehe auchPressemitteilung Nr. 6/2016 vom 2. Februar 2016
",1,"2. Februar 2016","6/2016",0,0,0,1,0,1,0,0,0,0,0,12940,0
"961","20160112_1bvr310213.txt",2016,"2016-01-12 01:00:00","1 BvR 3102/13","Ausschluss juristischer Personen vom Amt des Insolvenzverwalters ist verfassungsgemaessSiehe auchPressemitteilung Nr. 8/2016 vom 11. Februar 2016
",1,"1. Februar 2016","8/2016",0,0,0,0,0,0,1,0,0,0,0,7093,0
"962","20160115_2bvc002414.txt",2016,"2016-01-15 01:00:00","2 BvC 24/14","Erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,147,0
"963","20160127_2bvc005914.txt",2016,"2016-01-27 01:00:00","2 BvC 59/14","Erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,142,1
"964","20160202_2bvc002614.txt",2016,"2016-02-02 01:00:00","2 BvC 26/14","Unbegruendeter Antrag auf Richterablehnung
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,372,1
"965","20160203_2bvc002614.txt",2016,"2016-02-03 01:00:00","2 BvC 26/14","Erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,1
"966","20160210_2bvc003014.txt",2016,"2016-02-10 01:00:00","2 BvC 30/14","Wahlpruefungsbeschwerde erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,0
"967","20160215_2bvf000115.txt",2016,"2016-02-15 01:00:00","2 BvF 1/15","Einstweilige Anordnung gegen die Loeschung von Daten aus dem Zensus 2011Siehe auchPressemitteilung Nr. 63/2015 vom 1. September 2015
",1,"1. September 2015","63/2015 ",0,0,1,0,1,0,0,0,0,1,0,541,0
"968","20160217_1bvl000810.txt",2016,"2016-02-17 01:00:00","1 BvL 8/10","Wesentliche Entscheidungen zur Akkreditierung von Studiengaengen muss der Gesetzgeber selbst treffenSiehe auchPressemitteilung Nr. 15/2016 vom 18. Maerz 2016
",1,"18. Maerz 2016","15/2016 ",0,0,0,1,0,1,0,0,0,0,0,13665,1
"969","20160218_2bvc006914.txt",2016,"2016-02-18 01:00:00","2 BvC 69/14","Besetzungsruege und Antrag auf Richterablehnung sowie Wahlpruefungsbeschwerde erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,675,1
"970","20160218_2bve000615.txt",2016,"2016-02-18 01:00:00","2 BvE 6/15","Erfolgloses Organstreitverfahren betreffend den Einsatz bewaffneter deutscher Streitkraefte zur Verhuetung und Unterbindung terroristischer Handlungen durch den sog. Islamischen Staat
",0,NA,NA,0,0,0,0,0,0,0,1,0,1,0,1488,1
"971","20160220_2bvc003914.txt",2016,"2016-02-20 01:00:00","2 BvC 39/14","Erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,189,1
"972","20160301_2bvb000113.txt",2016,"2016-03-01 01:00:00","2 BvB 1/13","Besetzungsruege betreffend BVRin Koenig und BVR Maidowski erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1263,0
"973","20160301_2bvb000113a.txt",2016,"2016-03-01 01:00:00","2 BvB 1/13","Ablehnung des BVR Huber wegen Besorgnis der Befangenheit unbegruendet
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,2945,0
"974","20160301_2bvb000113b.txt",2016,"2016-03-01 01:00:00","2 BvB 1/13","Ablehnung des BVR Mueller wegen Besorgnis der Befangenheit unbegruendet
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,2401,0
"975","20160301_2bvb000113c.txt",2016,"2016-03-01 01:00:00","2 BvB 1/13","Besetzungsruege und Ablehnungsgesuche gegen Mitglieder des Gerichts erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1608,0
"976","20160302_2bvc002714.txt",2016,"2016-03-02 01:00:00","2 BvC 27/14","Unzulaessiges Ablehnungsgesuch und erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,148,0
"977","20160303_2bvc001814.txt",2016,"2016-03-03 01:00:00","2 BvC 18/14","Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,0
"978","20160303_2bvc003514.txt",2016,"2016-03-03 01:00:00","2 BvC 35/14","Wahlpruefungsbeschwerde erneut erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,146,0
"979","20160303_2bvc004714.txt",2016,"2016-03-03 01:00:00","2 BvC 47/14","Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,0
"980","20160303_2bvc006014.txt",2016,"2016-03-03 01:00:00","2 BvC 60/14","Unzulaessiges Ablehnungsgesuch und erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,159,0
"981","20160314_2bvc003814.txt",2016,"2016-03-14 01:00:00","2 BvC 38/14","Erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,0
"982","20160314_2bvc004014.txt",2016,"2016-03-14 01:00:00","2 BvC 40/14","Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,184,0
"983","20160404_2bvc003414.txt",2016,"2016-04-04 02:00:00","2 BvC 34/14","Erfolglose Wahlpruefungsbeschwerde
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,0
"984","20160404_2bvc005614.txt",2016,"2016-04-04 02:00:00","2 BvC 56/14","Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,130,0
"985","20160404_2bvc005714.txt",2016,"2016-04-04 02:00:00","2 BvC 57/14","Wahlpruefungsbeschwerde erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,149,0
"986","20160407_2bvc007014.txt",2016,"2016-04-07 02:00:00","2 BvC 70/14","Besetzungsruege, Antrag auf Richterablehnung und Wahlpruefungsbeschwerde erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,172,0
"987","20160418_2bvc002314.txt",2016,"2016-04-18 02:00:00","2 BvC 23/14","Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,321,0
"988","20160418_2bvc004914.txt",2016,"2016-04-18 02:00:00","2 BvC 49/14","Wahlpruefungsbeschwerden verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,159,0
"989","20160418_2bvc005314.txt",2016,"2016-04-18 02:00:00","2 BvC 53/14","Wahlpruefungsbeschwerde erfolglos
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,132,0
"990","20160418_2bvc006114.txt",2016,"2016-04-18 02:00:00","2 BvC 61/14","Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,196,0
"991","20160419_1bvr330913.txt",2016,"2016-04-19 02:00:00","1 BvR 3309/13","Gegenueber dem mutmasslich leiblichen Vater gebietet das Grundgesetz keinen AbstammungsklaerungsanspruchSiehe auchPressemitteilung Nr. 18/2016 vom 19. April 2016
",1,"19. April 2016","18/2016 ",0,1,0,0,0,0,1,0,0,0,1,11236,0
"992","20160420_1bvr096609.txt",2016,"2016-04-20 02:00:00","1 BvR 966/09","Verfassungsbeschwerden gegen die Ermittlungsbefugnisse des BKA zur Terrorismusbekaempfung teilweise erfolgreichSiehe auchPressemitteilung Nr. 19/2016 vom 20. April 2016
",1,"20. April 2016","19/2016 ",1,1,1,0,0,0,1,0,0,0,1,54450,0
"993","20160421_2bvc003614.txt",2016,"2016-04-21 02:00:00","2 BvC 36/14","Ablehnung des BVR Mueller unbegruendet
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,566,1
"994","20160427_2bvc003614.txt",2016,"2016-04-27 02:00:00","2 BvC 36/14","Ablehnungsgesuch gegen BVRin Hermanns und BVR Mueller wegen der Mitwirkung am Verfahren 2 BvR 538/14 unzulaessig; Wahlpruefungsbeschwerde verworfen
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,283,1
"995","20160503_2bve000414.txt",2016,"2016-05-03 02:00:00","2 BvE 4/14","Das Grundgesetz enthaelt kein Gebot zur Schaffung spezifischer OppositionsfraktionsrechteSiehe auchPressemitteilung Nr. 22/2016 vom 3. Mai 2016
",1,"3. Mai 2016","22/2016 ",0,1,0,0,0,0,0,1,0,1,1,17392,0
"996","20160531_1bvr158513.txt",2016,"2016-05-31 02:00:00","1 BvR 1585/13","Die Verwendung von Samples zur kuenstlerischen Gestaltung kann einen Eingriff in Urheber- und Leistungsschutzrechte rechtfertigenSiehe auchPressemitteilung Nr. 29/2016 vom 31. Mai 2016
",1,"31. Mai 2016","29/2016 ",0,1,0,0,0,0,1,0,0,0,1,14405,0
"997","20160607_2bvl000312.txt",2016,"2016-06-07 02:00:00","2 BvL 3/12","Unzulaessige Antraege auf Erlass von Vollstreckungsanordnungen (R-Besoldung Sachsen-Anhalt)Siehe auchPressemitteilung Nr. 35/2016 vom 22. Juni 2016
",1,"22. Juni 2016","35/2016 ",0,0,0,0,0,1,0,0,0,1,0,2494,1
